cod.,Country,Code,Year,Cellular Subscription C/100,Internet Users(%),No. of Internet Users,Broadband Subscription
4326,Latin America and Caribbean,Region,2003,"23,29","1125,3318%",0,"0,4969"
4327,Latin America and Caribbean,Region,2004,"31,83","1438,3507%",0,"1,2113"
4328,Latin America and Caribbean,Region,2005,"43,29","1660,1412%",0,"1,5880"
4329,Latin America and Caribbean,Region,2006,"54,45","2073,7667%",0,"2,4308"
4330,Latin America and Caribbean,Region,2007,"67,13","2371,1847%",0,"3,6219"
4331,Latin America and Caribbean,Region,2008,"79,90","2651,4044%",0,"4,9747"
4332,Latin America and Caribbean,Region,2009,"88,16","3103,9295%",0,"5,9605"
4333,Latin America and Caribbean,Region,2010,"97,16","3470,2141%",0,"6,7538"
4334,Latin America and Caribbean,Region,2011,"105,81","3933,8490%",0,"8,0969"
4335,Latin America and Caribbean,Region,2012,"110,38","4315,8398%",0,"8,5855"
4336,Latin America and Caribbean,Region,2013,"116,01","4622,8676%",0,"9,2918"
4337,Latin America and Caribbean,Region,2014,"115,57","4877,2316%",0,"10,0001"
4338,Latin America and Caribbean,Region,2015,"111,50","5439,0366%",0,"10,7777"
4339,Latin America and Caribbean,Region,2016,"109,88","5752,8786%",0,"11,3773"
4340,Latin America and Caribbean,Region,2017,"106,48","6234,4631%",0,"12,0880"
4341,Latin America and Caribbean,Region,2018,"104,83","6543,8004%",0,"13,1660"
4342,Latin America and Caribbean,Region,2019,"102,51","6872,7585%",0,"13,4878"
4343,Latin America and Caribbean,Region,2020,"102,42","7368,5585%",0,"14,8291"
4344,Latvia,LVA,1980,"0,00","0,0000%",0,"0,0000"
4345,Latvia,LVA,1981,"0,00","0,0000%",0,"0,0000"
4346,Latvia,LVA,1982,"0,00","0,0000%",0,"0,0000"
4347,Latvia,LVA,1983,"0,00","0,0000%",0,"0,0000"
4348,Latvia,LVA,1984,"0,00","0,0000%",0,"0,0000"
4349,Latvia,LVA,1985,"0,00","0,0000%",0,"0,0000"
4350,Latvia,LVA,1986,"0,00","0,0000%",0,"0,0000"
4351,Latvia,LVA,1987,"0,00","0,0000%",0,"0,0000"
4352,Latvia,LVA,1988,"0,00","0,0000%",0,"0,0000"
4353,Latvia,LVA,1989,"0,00","0,0000%",0,"0,0000"
4354,Latvia,LVA,1990,"0,00","0,0000%",0,"0,0000"
4355,Latvia,LVA,1991,"0,00","0,0000%",0,"0,0000"
4356,Latvia,LVA,1992,"0,04","0,0000%",0,"0,0000"
4357,Latvia,LVA,1993,"0,15","0,0000%",0,"0,0000"
4358,Latvia,LVA,1994,"0,33","0,0000%",0,"0,0000"
4359,Latvia,LVA,1995,"0,60","0,0000%",0,"0,0000"
4360,Latvia,LVA,1996,"1,15","81,2717%",20.597,"0,0000"
4361,Latvia,LVA,1997,"3,14","205,3455%",51.313,"0,0000"
4362,Latvia,LVA,1998,"6,89","331,5268%",81.633,"0,0000"
4363,Latvia,LVA,1999,"11,39","438,7409%",106.454,"0,0000"
4364,Latvia,LVA,2000,"16,83","631,9062%",151.186,"0,0119"
4365,Latvia,LVA,2001,"27,85","721,9346%",170.323,"0,1372"
4366,Latvia,LVA,2002,"39,32","2194,0001%",510.357,"0,4287"
4367,Latvia,LVA,2003,"52,89","2698,0000%",619.013,"0,8471"
4368,Latvia,LVA,2004,"67,43","3858,0002%",873.240,"2,1566"
4369,Latvia,LVA,2005,"83,11","4600,0000%",1.027.256,"2,6985"
4370,Latvia,LVA,2006,"98,14","5363,0001%",1.181.961,"4,9290"
4371,Latvia,LVA,2007,"100,86","5916,9998%",1.287.574,"15,4024"
4372,Latvia,LVA,2008,"105,87","6341,0000%",1.363.576,"18,9801"
4373,Latvia,LVA,2009,"107,40","6683,9996%",1.421.197,"21,2009"
4374,Latvia,LVA,2010,"108,84","6841,9998%",1.437.872,"20,5240"
4375,Latvia,LVA,2011,"110,29","6974,9954%",1.448.688,"21,8485"
4376,Latvia,LVA,2012,"127,16","7311,9942%",1.501.617,"23,0129"
4377,Latvia,LVA,2013,"125,09","7523,4398%",1.528.380,"24,2548"
4378,Latvia,LVA,2014,"117,95","7583,0002%",1.524.972,"24,9849"
4379,Latvia,LVA,2015,"129,65","7920,0584%",1.577.637,"25,2045"
4380,Latvia,LVA,2016,"134,24","7984,2094%",1.575.665,"26,2961"
4381,Latvia,LVA,2017,"126,29","8011,4075%",1.566.119,"26,9706"
4382,Latvia,LVA,2018,"107,35","8357,7171%",1.617.746,"27,2754"
4383,Latvia,LVA,2019,"108,66","8613,5460%",1.650.831,"26,6908"
4384,Latvia,LVA,2020,"108,76","8890,0002%",1.686.484,"26,0084"
4385,Lebanon,LBN,1980,"0,00","0,0000%",0,"0,0000"
4386,Lebanon,LBN,1981,"0,00","0,0000%",0,"0,0000"
4387,Lebanon,LBN,1982,"0,00","0,0000%",0,"0,0000"
4388,Lebanon,LBN,1983,"0,00","0,0000%",0,"0,0000"
4389,Lebanon,LBN,1984,"0,00","0,0000%",0,"0,0000"
4390,Lebanon,LBN,1985,"0,00","0,0000%",0,"0,0000"
4391,Lebanon,LBN,1986,"0,00","0,0000%",0,"0,0000"
4392,Lebanon,LBN,1987,"0,00","0,0000%",0,"0,0000"
4393,Lebanon,LBN,1988,"0,00","0,0000%",0,"0,0000"
4394,Lebanon,LBN,1989,"0,00","0,0000%",0,"0,0000"
4395,Lebanon,LBN,1990,"0,00","0,0000%",0,"0,0000"
4396,Lebanon,LBN,1991,"0,00","0,0000%",0,"0,0000"
4397,Lebanon,LBN,1992,"0,00","0,0000%",0,"0,0000"
4398,Lebanon,LBN,1993,"0,00","0,0000%",0,"0,0000"
4399,Lebanon,LBN,1994,"0,00","0,0000%",0,"0,0000"
4400,Lebanon,LBN,1995,"3,40","7,1618%",2.836,"0,0000"
4401,Lebanon,LBN,1996,"5,48","14,0167%",5.655,"0,0000"
4402,Lebanon,LBN,1997,"10,22","124,1080%",50.978,"0,0000"
4403,Lebanon,LBN,1998,"13,68","272,2352%",113.761,"0,0000"
4404,Lebanon,LBN,1999,"16,73","537,6810%",228.516,"0,0000"
4405,Lebanon,LBN,2000,"19,33","795,2744%",343.610,"0,0000"
4406,Lebanon,LBN,2001,"19,21","678,3220%",297.729,"0,0000"
4407,Lebanon,LBN,2002,"18,53","700,0000%",311.266,"0,0000"
4408,Lebanon,LBN,2003,"18,13","800,0000%",360.385,"0,0000"
4409,Lebanon,LBN,2004,"19,36","900,0000%",411.732,"0,0000"
4410,Lebanon,LBN,2005,"21,15","1014,0000%",470.805,"0,0000"
4411,Lebanon,LBN,2006,"23,25","1500,0000%",707.981,"0,0000"
4412,Lebanon,LBN,2007,"26,43","1874,0000%",901.321,"1,0488"
4413,Lebanon,LBN,2008,"29,95","2253,0001%",1.101.180,"2,0987"
4414,Lebanon,LBN,2009,"49,66","3013,9999%",1.492.273,"4,0931"
4415,Lebanon,LBN,2010,"57,82","4368,0000%",2.182.165,"6,6845"
4416,Lebanon,LBN,2011,"66,45","5200,0000%",2.623.432,"7,7341"
4417,Lebanon,LBN,2012,"67,81","6124,9786%",3.171.721,"8,5991"
4418,Lebanon,LBN,2013,"65,70","7050,0000%",4.003.596,"8,1177"
4419,Lebanon,LBN,2014,"70,07","7300,0000%",4.580.272,"18,0823"
4420,Lebanon,LBN,2015,"71,30","7400,0000%",4.735.216,"0,0000"
4421,Lebanon,LBN,2016,"63,70","7611,0001%",4.763.442,"0,0000"
4422,Lebanon,LBN,2017,"64,51","7818,0779%",4.776.263,"0,0000"
4423,Lebanon,LBN,2018,"64,50","8090,0002%",4.814.231,"0,0000"
4424,Lebanon,LBN,2019,"61,82","8090,0002%",4.677.567,"6,1263"
4425,Lebanon,LBN,2020,"62,83","8409,9998%",4.762.519,"6,3303"
4426,Lesotho,LSO,1980,"0,00","0,0000%",0,"0,0000"
4427,Lesotho,LSO,1981,"0,00","0,0000%",0,"0,0000"
4428,Lesotho,LSO,1982,"0,00","0,0000%",0,"0,0000"
4429,Lesotho,LSO,1983,"0,00","0,0000%",0,"0,0000"
4430,Lesotho,LSO,1984,"0,00","0,0000%",0,"0,0000"
4431,Lesotho,LSO,1985,"0,00","0,0000%",0,"0,0000"
4432,Lesotho,LSO,1986,"0,00","0,0000%",0,"0,0000"
4433,Lesotho,LSO,1987,"0,00","0,0000%",0,"0,0000"
4434,Lesotho,LSO,1988,"0,00","0,0000%",0,"0,0000"
4435,Lesotho,LSO,1989,"0,00","0,0000%",0,"0,0000"
4436,Lesotho,LSO,1990,"0,00","0,0000%",0,"0,0000"
4437,Lesotho,LSO,1991,"0,00","0,0000%",0,"0,0000"
4438,Lesotho,LSO,1992,"0,00","0,0000%",0,"0,0000"
4439,Lesotho,LSO,1993,"0,00","0,0000%",0,"0,0000"
4440,Lesotho,LSO,1994,"0,00","0,0000%",0,"0,0000"
4441,Lesotho,LSO,1995,"0,00","0,0000%",0,"0,0000"
4442,Lesotho,LSO,1996,"0,07","0,2846%",56,"0,0000"
4443,Lesotho,LSO,1997,"0,18","0,5584%",110,"0,0000"
4444,Lesotho,LSO,1998,"0,49","1,0957%",218,"0,0000"
4445,Lesotho,LSO,1999,"0,59","5,3804%",1.073,"0,0000"
4446,Lesotho,LSO,2000,"1,06","21,1806%",4.233,"0,0000"
4447,Lesotho,LSO,2001,"2,80","26,1150%",5.222,"0,0000"
4448,Lesotho,LSO,2002,"6,80","108,3943%",21.652,"0,0000"
4449,Lesotho,LSO,2003,"6,24","153,2497%",30.543,"0,0000"
4450,Lesotho,LSO,2004,"9,78","217,5524%",43.193,"0,0011"
4451,Lesotho,LSO,2005,"12,51","258,0245%",51.022,"0,0023"
4452,Lesotho,LSO,2006,"17,99","297,9708%",58.902,"0,0000"
4453,Lesotho,LSO,2007,"24,28","344,5431%",68.339,"0,0055"
4454,Lesotho,LSO,2008,"29,85","358,0000%",71.422,"0,0070"
4455,Lesotho,LSO,2009,"33,21","372,0000%",74.741,"0,0201"
4456,Lesotho,LSO,2010,"49,48","386,0000%",78.078,"0,0200"
4457,Lesotho,LSO,2011,"61,50","700,0000%",142.638,"0,0668"
4458,Lesotho,LSO,2012,"76,67","1000,0000%",205.472,"0,0812"
4459,Lesotho,LSO,2013,"88,26","1500,0000%",311.092,"0,1122"
4460,Lesotho,LSO,2014,"104,67","2200,0000%",460.955,"0,0735"
4461,Lesotho,LSO,2015,"103,94","2500,0000%",529.633,"0,1001"
4462,Lesotho,LSO,2016,"110,02","3245,3857%",695.770,"0,1075"
4463,Lesotho,LSO,2017,"113,83","3900,0000%",846.543,"0,2305"
4464,Lesotho,LSO,2018,"75,04","4079,9999%",896.796,"0,2733"
4465,Lesotho,LSO,2019,"79,13","4230,1735%",941.514,"0,2173"
4466,Lesotho,LSO,2020,"72,94","4300,0000%",969.265,"0,2362"
4467,Liberia,LBR,1980,"0,00","0,0000%",0,"0,0000"
4468,Liberia,LBR,1981,"0,00","0,0000%",0,"0,0000"
4469,Liberia,LBR,1982,"0,00","0,0000%",0,"0,0000"
4470,Liberia,LBR,1983,"0,00","0,0000%",0,"0,0000"
4471,Liberia,LBR,1984,"0,00","0,0000%",0,"0,0000"
4472,Liberia,LBR,1985,"0,00","0,0000%",0,"0,0000"
4473,Liberia,LBR,1986,"0,00","0,0000%",0,"0,0000"
4474,Liberia,LBR,1987,"0,00","0,0000%",0,"0,0000"
4475,Liberia,LBR,1988,"0,00","0,0000%",0,"0,0000"
4476,Liberia,LBR,1989,"0,00","0,0000%",0,"0,0000"
4477,Liberia,LBR,1990,"0,00","0,0000%",0,"0,0000"
4478,Liberia,LBR,1991,"0,00","0,0000%",0,"0,0000"
4479,Liberia,LBR,1992,"0,00","0,0000%",0,"0,0000"
4480,Liberia,LBR,1993,"0,00","0,0000%",0,"0,0000"
4481,Liberia,LBR,1994,"0,00","0,0000%",0,"0,0000"
4482,Liberia,LBR,1995,"0,00","0,0000%",0,"0,0000"
4483,Liberia,LBR,1996,"0,00","0,0000%",0,"0,0000"
4484,Liberia,LBR,1997,"0,00","0,4489%",107,"0,0000"
4485,Liberia,LBR,1998,"0,00","0,4099%",108,"0,0000"
4486,Liberia,LBR,1999,"0,00","1,1329%",316,"0,0000"
4487,Liberia,LBR,2000,"0,05","1,7703%",513,"0,0000"
4488,Liberia,LBR,2001,"0,07","3,3812%",1.008,"0,0000"
4489,Liberia,LBR,2002,"0,17","3,2713%",1.001,"0,0000"
4490,Liberia,LBR,2003,"1,54","3,1869%",983,"0,0000"
4491,Liberia,LBR,2004,"3,01","3,1011%",968,"0,0000"
4492,Liberia,LBR,2005,"4,97","0,0000%",0,"0,0000"
4493,Liberia,LBR,2006,"8,41","0,0000%",0,"0,0000"
4494,Liberia,LBR,2007,"16,26","55,1377%",20.030,"0,0000"
4495,Liberia,LBR,2008,"23,69","53,0000%",20.055,"0,0030"
4496,Liberia,LBR,2009,"28,90","200,0000%",78.101,"0,0040"
4497,Liberia,LBR,2010,"40,38","230,0000%",92.459,"0,0048"
4498,Liberia,LBR,2011,"50,30","250,0000%",104.529,"0,0016"
4499,Liberia,LBR,2012,"57,55","260,0000%",112.625,"0,0127"
4500,Liberia,LBR,2013,"60,04","320,0000%",141.674,"0,1196"
4501,Liberia,LBR,2014,"73,98","541,0000%",244.500,"0,1376"
4502,Liberia,LBR,2015,"81,66","1000,0000%",461.233,"0,1565"
4503,Liberia,LBR,2016,"67,96","1570,0000%",738.859,"0,1744"
4504,Liberia,LBR,2017,"56,57","1629,9999%",781.851,"0,1914"
4505,Liberia,LBR,2019,"39,23","2200,0000%",1.096.764,"0,2228"
4506,Liberia,LBR,2020,"32,68","2560,0000%",1.302.423,"0,2570"
4507,Libya,LBY,1980,"0,00","0,0000%",0,"0,0000"
4508,Libya,LBY,1981,"0,00","0,0000%",0,"0,0000"
4509,Libya,LBY,1982,"0,00","0,0000%",0,"0,0000"
4510,Libya,LBY,1983,"0,00","0,0000%",0,"0,0000"
4511,Libya,LBY,1984,"0,00","0,0000%",0,"0,0000"
4512,Libya,LBY,1985,"0,00","0,0000%",0,"0,0000"
4513,Libya,LBY,1986,"0,00","0,0000%",0,"0,0000"
4514,Libya,LBY,1987,"0,00","0,0000%",0,"0,0000"
4515,Libya,LBY,1988,"0,00","0,0000%",0,"0,0000"
4516,Libya,LBY,1989,"0,00","0,0000%",0,"0,0000"
4517,Libya,LBY,1990,"0,00","0,0000%",0,"0,0000"
4518,Libya,LBY,1991,"0,00","0,0000%",0,"0,0000"
4519,Libya,LBY,1992,"0,00","0,0000%",0,"0,0000"
4520,Libya,LBY,1993,"0,00","0,0000%",0,"0,0000"
4521,Libya,LBY,1994,"0,00","0,0000%",0,"0,0000"
4522,Libya,LBY,1995,"0,00","0,0000%",0,"0,0000"
4523,Libya,LBY,1996,"0,00","0,0000%",0,"0,0000"
4524,Libya,LBY,1997,"0,20","0,0000%",0,"0,0000"
4525,Libya,LBY,1998,"0,38","0,0000%",0,"0,0000"
4526,Libya,LBY,1999,"0,57","13,3617%",6.758,"0,0000"
4527,Libya,LBY,2000,"0,75","18,7043%",9.642,"0,0000"
4528,Libya,LBY,2001,"0,92","36,6533%",19.338,"0,0000"
4529,Libya,LBY,2002,"1,27","224,4418%",121.318,"0,0000"
4530,Libya,LBY,2003,"2,26","281,4518%",155.999,"0,0000"
4531,Libya,LBY,2004,"8,76","353,2838%",200.932,"0,0000"
4532,Libya,LBY,2005,"34,49","391,7788%",228.720,"0,0000"
4533,Libya,LBY,2006,"66,72","430,1052%",256.918,"0,0000"
4534,Libya,LBY,2007,"75,32","472,1999%",287.909,"0,0000"
4535,Libya,LBY,2008,"121,79","900,0000%",560.554,"0,7632"
4536,Libya,LBY,2009,"155,43","1080,0000%",686.901,"1,0271"
4537,Libya,LBY,2010,"175,87","1400,0000%",908.879,"1,1746"
4538,Libya,LBY,2011,"160,07","1400,0000%",866.339,"1,1205"
4539,Libya,LBY,2012,"152,52","1520,0000%",892.222,"1,0707"
4540,Libya,LBY,2013,"161,94","1650,0000%",987.563,"1,0237"
4541,Libya,LBY,2014,"133,56","1776,0000%",1.082.963,"0,9871"
4542,Libya,LBY,2015,"151,86","0,0000%",0,"0,9504"
4543,Libya,LBY,2016,"117,99","0,0000%",0,"2,6019"
4544,Libya,LBY,2017,"91,48","0,0000%",0,"4,8323"
4545,Libya,LBY,2019,"54,86","0,0000%",0,"4,6920"
4546,Libya,LBY,2020,"42,52","0,0000%",0,"4,8317"
4547,Liechtenstein,LIE,1990,"0,00","0,0000%",0,"0,0000"
4548,Liechtenstein,LIE,1998,"23,21","0,0000%",0,"0,0000"
4549,Liechtenstein,LIE,1999,"27,46","0,0000%",0,"0,0000"
4550,Liechtenstein,LIE,2000,"30,14","3651,5228%",12.070,"0,0000"
4551,Liechtenstein,LIE,2001,"32,78","4511,6852%",15.070,"0,0000"
4552,Liechtenstein,LIE,2002,"33,66","5947,0711%",20.052,"4,2416"
4553,Liechtenstein,LIE,2003,"73,15","5880,9692%",20.009,"4,3892"
4554,Liechtenstein,LIE,2004,"74,02","6400,7446%",21.971,"13,7612"
4555,Liechtenstein,LIE,2005,"79,23","6337,1357%",21.944,"24,8236"
4556,Liechtenstein,LIE,2006,"82,23","6421,4165%",22.420,"28,5959"
4557,Liechtenstein,LIE,2007,"90,90","6508,0215%",22.895,"40,3214"
4558,Liechtenstein,LIE,2008,"95,85","7000,0000%",24.798,"43,8386"
4559,Liechtenstein,LIE,2009,"97,97","7500,0000%",26.774,"44,7365"
4560,Liechtenstein,LIE,2010,"98,63","8000,0000%",28.758,"42,3682"
4561,Liechtenstein,LIE,2011,"101,87","8500,0000%",30.781,"37,4590"
4562,Liechtenstein,LIE,2012,"98,54","8940,7700%",32.657,"39,3718"
4563,Liechtenstein,LIE,2013,"104,04","9380,0003%",34.552,"40,6563"
4564,Liechtenstein,LIE,2014,"109,21","9520,9999%",35.342,"41,9364"
4565,Liechtenstein,LIE,2015,"109,29","9664,1197%",36.123,"41,8895"
4566,Liechtenstein,LIE,2016,"117,63","9809,3903%",36.913,"42,3150"
4567,Liechtenstein,LIE,2017,"122,76","9954,6616%",37.744,"42,9974"
4568,Liechtenstein,LIE,2018,"124,70","0,0000%",0,"44,0834"
4569,Liechtenstein,LIE,2019,"125,59","0,0000%",0,"45,1695"
4570,Liechtenstein,LIE,2020,"128,22","0,0000%",0,"47,3405"
4571,Lithuania,LTU,1980,"0,00","0,0000%",0,"0,0000"
4572,Lithuania,LTU,1981,"0,00","0,0000%",0,"0,0000"
4573,Lithuania,LTU,1982,"0,00","0,0000%",0,"0,0000"
4574,Lithuania,LTU,1983,"0,00","0,0000%",0,"0,0000"
4575,Lithuania,LTU,1984,"0,00","0,0000%",0,"0,0000"
4576,Lithuania,LTU,1985,"0,00","0,0000%",0,"0,0000"
4577,Lithuania,LTU,1986,"0,00","0,0000%",0,"0,0000"
4578,Lithuania,LTU,1987,"0,00","0,0000%",0,"0,0000"
4579,Lithuania,LTU,1988,"0,00","0,0000%",0,"0,0000"
4580,Lithuania,LTU,1989,"0,00","0,0000%",0,"0,0000"
4581,Lithuania,LTU,1990,"0,00","0,0000%",0,"0,0000"
4582,Lithuania,LTU,1991,"0,00","0,0000%",0,"0,0000"
4583,Lithuania,LTU,1992,"0,01","0,0000%",0,"0,0000"
4584,Lithuania,LTU,1993,"0,03","0,0000%",0,"0,0000"
4585,Lithuania,LTU,1994,"0,12","0,0000%",0,"0,0000"
4586,Lithuania,LTU,1995,"0,41","0,0000%",0,"0,0000"
4587,Lithuania,LTU,1996,"1,41","27,7421%",10.326,"0,0000"
4588,Lithuania,LTU,1997,"4,62","97,8422%",36.152,"0,0000"
4589,Lithuania,LTU,1998,"7,53","197,2064%",72.286,"0,0000"
4590,Lithuania,LTU,1999,"9,41","292,3055%",106.222,"0,0000"
4591,Lithuania,LTU,2000,"14,96","642,7067%",231.351,"0,0000"
4592,Lithuania,LTU,2001,"29,31","717,9357%",255.596,"0,0699"
4593,Lithuania,LTU,2002,"47,77","1769,0001%",621.945,"0,5806"
4594,Lithuania,LTU,2003,"61,57","2591,0000%",898.995,"1,9561"
4595,Lithuania,LTU,2004,"90,24","3123,0000%",1.068.876,"3,8168"
4596,Lithuania,LTU,2005,"130,18","3622,0001%",1.221.895,"6,9995"
4597,Lithuania,LTU,2006,"142,83","4390,0002%",1.458.769,"11,1619"
4598,Lithuania,LTU,2007,"150,72","4990,0002%",1.632.936,"17,1537"
4599,Lithuania,LTU,2008,"156,33","5522,0001%",1.780.505,"18,3669"
4600,Lithuania,LTU,2009,"156,65","5975,9998%",1.900.656,"20,0103"
4601,Lithuania,LTU,2010,"156,57","6211,9999%",1.949.960,"21,7465"
4602,Lithuania,LTU,2011,"160,15","6363,9977%",1.972.712,"23,6005"
4603,Lithuania,LTU,2012,"164,08","6722,9988%",2.059.483,"25,2453"
4604,Lithuania,LTU,2013,"151,75","6845,2904%",2.072.885,"27,7906"
4605,Lithuania,LTU,2014,"143,62","7212,9997%",2.160.241,"26,9852"
4606,Lithuania,LTU,2015,"142,71","7137,8059%",2.115.477,"28,4220"
4607,Lithuania,LTU,2016,"145,51","7437,6648%",2.181.970,"29,6849"
4608,Lithuania,LTU,2017,"153,28","7761,5257%",2.254.298,"28,0722"
4609,Lithuania,LTU,2018,"134,39","7972,2580%",2.292.923,"28,1567"
4610,Lithuania,LTU,2019,"134,23","8158,1871%",2.324.335,"28,6422"
4611,Lithuania,LTU,2020,"134,89","8305,5550%",2.342.390,"29,2700"
4612,Low and middle income,Region,1980,"0,00","0,0000%",0,"0,0000"
4613,Low and middle income,Region,1981,"0,00","0,0000%",0,"0,0000"
4614,Low and middle income,Region,1982,"0,00","0,0000%",0,"0,0000"
4615,Low and middle income,Region,1983,"0,00","0,0000%",0,"0,0000"
4616,Low and middle income,Region,1984,"0,00","0,0000%",0,"0,0000"
4617,Low and middle income,Region,1985,"0,00","0,0000%",0,"0,0000"
4618,Low and middle income,Region,1986,"0,00","0,0000%",0,"0,0000"
4619,Low and middle income,Region,1987,"0,00","0,0000%",0,"0,0000"
4620,Low and middle income,Region,1988,"0,00","0,0000%",0,"0,0000"
4621,Low and middle income,Region,1989,"0,00","0,0000%",0,"0,0000"
4622,Low and middle income,Region,1990,"0,01","0,0000%",0,"0,0000"
4623,Low and middle income,Region,1991,"0,01","0,0344%",0,"0,0000"
4624,Low and middle income,Region,1992,"0,03","0,1215%",0,"0,0000"
4625,Low and middle income,Region,1993,"0,06","0,3726%",0,"0,0000"
4626,Low and middle income,Region,1994,"0,12","1,0294%",0,"0,0000"
4627,Low and middle income,Region,1995,"0,24","3,2199%",0,"0,0000"
4628,Low and middle income,Region,1996,"0,43","7,7584%",0,"0,0000"
4629,Low and middle income,Region,1997,"0,78","15,4780%",0,"0,0000"
4630,Low and middle income,Region,1998,"1,24","35,3191%",0,"0,0000"
4631,Low and middle income,Region,1999,"2,23","70,8472%",0,"0,0000"
4632,Low and middle income,Region,2000,"4,06","143,4391%",0,"0,0000"
4633,Low and middle income,Region,2001,"6,40","203,7630%",0,"0,0000"
4634,Low and middle income,Region,2002,"8,98","344,0052%",0,"0,1259"
4635,Low and middle income,Region,2003,"12,29","451,0397%",0,"0,3485"
4636,Low and middle income,Region,2004,"17,10","579,5557%",0,"0,7730"
4637,Low and middle income,Region,2005,"23,43","685,6688%",0,"1,0680"
4638,Low and middle income,Region,2006,"31,23","842,6907%",0,"1,5388"
4639,Low and middle income,Region,2007,"40,04","1098,3804%",0,"2,0234"
4640,Low and middle income,Region,2008,"50,13","1372,8509%",0,"2,6703"
4641,Low and middle income,Region,2009,"59,37","1660,5812%",0,"3,3855"
4642,Low and middle income,Region,2010,"69,48","2013,1691%",0,"4,0492"
4643,Low and middle income,Region,2011,"77,84","2301,8709%",0,"5,0657"
4644,Low and middle income,Region,2012,"82,44","2552,2783%",0,"5,4830"
4645,Low and middle income,Region,2013,"87,57","2764,8586%",0,"5,8644"
4646,Low and middle income,Region,2014,"91,11","3004,1260%",0,"6,2571"
4647,Low and middle income,Region,2015,"92,46","3267,8040%",0,"7,6663"
4648,Low and middle income,Region,2016,"96,17","3539,2632%",0,"8,6139"
4649,Low and middle income,Region,2017,"98,79","3815,3244%",0,"10,0502"
4650,Low and middle income,Region,2018,"102,57","4206,8420%",0,"10,7980"
4651,Low and middle income,Region,2019,"103,76","4728,2509%",0,"11,2080"
4652,Low and middle income,Region,2020,"103,37","5417,2684%",0,"12,1698"
4653,Low income,Region,1980,"0,00","0,0000%",0,"0,0000"
4654,Low income,Region,1981,"0,00","0,0000%",0,"0,0000"
4655,Low income,Region,1982,"0,00","0,0000%",0,"0,0000"
4656,Low income,Region,1983,"0,00","0,0000%",0,"0,0000"
4657,Low income,Region,1984,"0,00","0,0000%",0,"0,0000"
4658,Low income,Region,1985,"0,00","0,0000%",0,"0,0000"
4659,Low income,Region,1986,"0,00","0,0000%",0,"0,0000"
4660,Low income,Region,1987,"0,00","0,0000%",0,"0,0000"
4661,Low income,Region,1988,"0,00","0,0000%",0,"0,0000"
4662,Low income,Region,1989,"0,00","0,0000%",0,"0,0000"
4663,Low income,Region,1990,"0,00","0,0000%",0,"0,0000"
4664,Low income,Region,1991,"0,00","0,0000%",0,"0,0000"
4665,Low income,Region,1992,"0,00","0,0000%",0,"0,0000"
4666,Low income,Region,1993,"0,00","0,0000%",0,"0,0000"
4667,Low income,Region,1994,"0,00","0,0003%",0,"0,0000"
4668,Low income,Region,1995,"0,01","0,0222%",0,"0,0000"
4669,Low income,Region,1996,"0,01","0,1779%",0,"0,0000"
4670,Low income,Region,1997,"0,02","0,9849%",0,"0,0000"
4671,Low income,Region,1998,"0,04","2,3108%",0,"0,0000"
4672,Low income,Region,1999,"0,07","5,1754%",0,"0,0000"
4673,Low income,Region,2000,"0,18","7,7922%",0,"0,0000"
4674,Low income,Region,2001,"0,46","12,1920%",0,"0,0000"
4675,Low income,Region,2002,"0,86","29,3936%",0,"0,0000"
4676,Low income,Region,2003,"1,72","42,1361%",0,"0,0000"
4677,Low income,Region,2004,"2,98","58,0867%",0,"0,0000"
4678,Low income,Region,2005,"4,36","86,8021%",0,"0,0000"
4679,Low income,Region,2006,"7,29","112,5613%",0,"0,0000"
4680,Low income,Region,2007,"11,75","223,7142%",0,"0,0264"
4681,Low income,Region,2008,"17,57","206,9706%",0,"0,0346"
4682,Low income,Region,2009,"21,96","271,6401%",0,"0,0437"
4683,Low income,Region,2010,"27,57","333,6564%",0,"0,0574"
4684,Low income,Region,2011,"34,76","379,5007%",0,"0,1068"
4685,Low income,Region,2012,"39,77","461,0525%",0,"0,1538"
4686,Low income,Region,2013,"46,24","538,6801%",0,"0,2124"
4687,Low income,Region,2014,"52,14","702,3655%",0,"0,3111"
4688,Low income,Region,2015,"55,23","915,8152%",0,"0,3679"
4689,Low income,Region,2016,"53,42","1110,0526%",0,"0,4028"
4690,Low income,Region,2017,"53,42","1380,0062%",0,"0,4106"
4691,Low income,Region,2018,"60,47","1628,8969%",0,"0,0000"
4692,Low income,Region,2019,"55,59","1817,5982%",0,"0,4183"
4693,Low income,Region,2020,"57,87","2061,5334%",0,"0,4715"
4694,Lower middle income,Region,1980,"0,00","0,0000%",0,"0,0000"
4695,Lower middle income,Region,1981,"0,00","0,0000%",0,"0,0000"
4696,Lower middle income,Region,1982,"0,00","0,0000%",0,"0,0000"
4697,Lower middle income,Region,1983,"0,00","0,0000%",0,"0,0000"
4698,Lower middle income,Region,1984,"0,00","0,0000%",0,"0,0000"
4699,Lower middle income,Region,1985,"0,00","0,0000%",0,"0,0000"
4700,Lower middle income,Region,1986,"0,00","0,0000%",0,"0,0000"
4701,Lower middle income,Region,1987,"0,00","0,0000%",0,"0,0000"
4702,Lower middle income,Region,1988,"0,00","0,0000%",0,"0,0000"
